Minute,Fraction
25869,1.0
25870,1.0
25871,1.0
25872,1.0
25873,1.0
25874,1.0
25875,1.0
25926,1.0
25927,1.0
25928,1.0
25929,1.0
25930,1.0
25931,1.0
25932,1.0
25933,1.0
25934,1.0
25935,1.0
25936,1.0
25937,1.0
25938,1.0
25939,1.0
25940,1.0
25941,1.0
25942,1.0
25943,1.0
25944,1.0
25945,1.0
25946,1.0
25947,1.0
25948,1.0
25949,1.0
26000,1.0
26001,1.0
26002,1.0
26003,1.0
26004,1.0
26005,1.0
26006,1.0
26007,1.0
26008,1.0
26009,1.0
26010,1.0
26011,1.0
26012,1.0
26013,1.0
26014,1.0
26015,1.0
26016,1.0
26017,1.0
26018,1.0
26019,1.0
26020,1.0
26021,1.0
26022,1.0
26023,1.0
26649,1.0
26650,1.0
26651,1.0
26652,1.0
26653,1.0
26654,1.0
26655,1.0
26656,1.0
26657,1.0
26658,1.0
26659,1.0
26660,1.0
26661,1.0
26662,1.0
26663,1.0
26664,1.0
26665,1.0
26666,1.0
26667,1.0
26668,1.0
26669,1.0
26670,1.0
26671,1.0
26672,1.0
27200,1.0
27201,1.0
27202,1.0
27203,1.0
27204,1.0
27205,1.0
27206,1.0
27207,1.0
27208,1.0
27209,1.0
27210,1.0
27211,1.0
27212,1.0
27213,1.0
27214,1.0
27215,1.0
27216,1.0
27217,1.0
27218,1.0
27219,1.0
27220,1.0
27221,1.0
27222,1.0
27223,1.0
27224,1.0
27225,1.0
27226,1.0
27227,1.0
27228,1.0
27229,1.0
27230,1.0
27231,1.0
27232,1.0
27233,1.0
27234,1.0
27235,1.0
27236,1.0
27237,1.0
27238,1.0
27239,1.0
27240,1.0
27241,1.0
27242,1.0
27243,1.0
27244,1.0
27245,1.0
27246,1.0
27961,1.0
27962,1.0
27963,1.0
27964,1.0
27965,1.0
27966,1.0
27967,1.0
27968,1.0
27969,1.0
27970,1.0
27971,1.0
27972,1.0
27973,1.0
27974,1.0
27975,1.0
27976,1.0
27977,1.0
27978,1.0
27979,1.0
27980,1.0
27981,1.0
27982,1.0
27983,1.0
27984,1.0
28036,1.0
28037,1.0
28038,1.0
28039,1.0
28040,1.0
28041,1.0
28042,1.0
28043,1.0
28044,1.0
28045,1.0
28046,1.0
28047,1.0
28048,1.0
28049,1.0
28050,1.0
28051,1.0
28052,1.0
28053,1.0
28054,1.0
28055,1.0
28056,1.0
28057,1.0
28058,1.0
28059,1.0
28368,1.0
28369,1.0
28370,1.0
28371,1.0
28372,1.0
28373,1.0
28374,1.0
28375,1.0
28376,1.0
28377,1.0
28378,1.0
28379,1.0
28380,1.0
28381,1.0
28382,1.0
28383,1.0
28384,1.0
28385,1.0
28386,1.0
28387,1.0
28388,1.0
28389,1.0
28390,1.0
28391,1.0
28530,1.0
28531,1.0
28532,1.0
28533,1.0
28534,1.0
28535,1.0
28536,1.0
28537,1.0
28538,1.0
28539,1.0
28540,1.0
28541,1.0
28542,1.0
28543,1.0
28544,1.0
28545,1.0
28546,1.0
28547,1.0
28548,1.0
28549,1.0
28550,1.0
28551,1.0
28552,1.0
28553,1.0
28588,1.0
28589,1.0
28590,1.0
28591,1.0
28592,1.0
28593,1.0
28594,1.0
28595,1.0
28596,1.0
28597,1.0
28598,1.0
28599,1.0
28600,1.0
28601,1.0
28602,1.0
28603,1.0
28604,1.0
28605,1.0
28606,1.0
28607,1.0
28608,1.0
28609,1.0
28610,1.0
28611,1.0
29527,1.0
29528,1.0
29529,1.0
29530,1.0
29531,1.0
29532,1.0
29533,1.0
29534,1.0
29535,1.0
29536,1.0
29537,1.0
29538,1.0
29539,1.0
29540,1.0
29541,1.0
29542,1.0
29543,1.0
29544,1.0
29545,1.0
29546,1.0
29547,1.0
29548,1.0
29549,1.0
29550,1.0
29653,1.0
29654,1.0
29655,1.0
29656,1.0
29657,1.0
29658,1.0
29659,1.0
29660,1.0
29661,1.0
29662,1.0
29663,1.0
29664,1.0
29665,1.0
29666,1.0
29667,1.0
29668,1.0
29669,1.0
29670,1.0
29671,1.0
29672,1.0
29673,1.0
29674,1.0
29675,1.0
29676,1.0
29677,1.0
29678,1.0
29679,1.0
29680,1.0
29681,1.0
29682,1.0
29683,1.0
29684,1.0
29685,1.0
29686,1.0
29687,1.0
29688,1.0
29689,1.0
29690,1.0
29691,1.0
29692,1.0
29693,1.0
29694,1.0
29695,1.0
29696,1.0
29697,1.0
29698,1.0
29699,1.0
29700,1.0
29701,1.0
29702,1.0
29703,1.0
29704,1.0
29705,1.0
29706,1.0
29707,1.0
29708,1.0
29709,1.0
29710,1.0
29711,1.0
29712,1.0
29713,1.0
29714,1.0
29715,1.0
29716,1.0
29717,1.0
29718,1.0
29719,1.0
29720,1.0
29721,1.0
29722,1.0
29723,1.0
29724,1.0
29725,1.0
29726,1.0
29727,1.0
29728,1.0
29729,1.0
29730,1.0
29731,1.0
29732,1.0
29733,1.0
29734,1.0
29735,1.0
29736,1.0
29737,1.0
29738,1.0
29739,1.0
29740,1.0
29741,1.0
29742,1.0
29743,1.0
29744,1.0
29745,1.0
30972,1.0
30973,1.0
30974,1.0
30975,1.0
30976,1.0
30977,1.0
30978,1.0
30979,1.0
30980,1.0
30981,1.0
30982,1.0
30983,1.0
30984,1.0
30985,1.0
30986,1.0
30987,1.0
30988,1.0
30989,1.0
30990,1.0
30991,1.0
30992,1.0
30993,1.0
30994,1.0
30995,1.0
31121,1.0
31122,1.0
31123,1.0
31124,1.0
31125,1.0
31126,1.0
31127,1.0
31128,1.0
31129,1.0
31130,1.0
31131,1.0
31132,1.0
31133,1.0
31134,1.0
31135,1.0
31136,1.0
31137,1.0
31138,1.0
31139,1.0
31140,1.0
31141,1.0
31142,1.0
31143,1.0
31144,1.0
31145,1.0
31146,1.0
31147,1.0
31148,1.0
31149,1.0
31150,1.0
31151,1.0
31152,1.0
31153,1.0
31154,1.0
31155,1.0
31156,1.0
31157,1.0
31158,1.0
31159,1.0
31160,1.0
31161,1.0
31162,1.0
31163,1.0
31164,1.0
31165,1.0
31166,1.0
31167,1.0
31168,1.0
31169,1.0
31170,1.0
31171,1.0
31172,1.0
31173,1.0
31174,1.0
31175,1.0
31176,1.0
31177,1.0
31178,1.0
31179,1.0
31180,1.0
31181,1.0
31182,1.0
31183,1.0
31184,1.0
31185,1.0
31186,1.0
31187,1.0
31188,1.0
31189,1.0
31190,1.0
31191,1.0
31192,1.0
31193,1.0
31194,1.0
31195,1.0
31196,1.0
31197,1.0
31198,1.0
31199,1.0
31200,1.0
31201,1.0
31202,1.0
31203,1.0
31204,1.0
31205,1.0
31206,1.0
31207,1.0
31208,1.0
31209,1.0
31210,1.0
31211,1.0
31212,1.0
31213,1.0
36545,1.0
36546,1.0
36547,1.0
36548,1.0
36549,1.0
36550,1.0
36551,1.0
36552,1.0
36553,1.0
36554,1.0
36555,1.0
36556,1.0
36557,1.0
36558,1.0
36559,1.0
36560,1.0
36561,1.0
36562,1.0
36563,1.0
36564,1.0
36565,1.0
36566,1.0
36567,1.0
36568,1.0
36569,1.0
36570,1.0
36571,1.0
36572,1.0
36573,1.0
36574,1.0
36575,1.0
36576,1.0
36577,1.0
36578,1.0
36579,1.0
36580,1.0
36581,1.0
36582,1.0
36583,1.0
36584,1.0
36585,1.0
36586,1.0
36587,1.0
36588,1.0
36589,1.0
36590,1.0
36591,1.0
36592,1.0
36593,1.0
36594,1.0
36595,1.0
36596,1.0
36597,1.0
36598,1.0
36599,1.0
36600,1.0
36601,1.0
36602,1.0
36603,1.0
36604,1.0
36605,1.0
36606,1.0
36607,1.0
36608,1.0
36609,1.0
36610,1.0
36611,1.0
36612,1.0
36613,1.0
36614,1.0
36619,1.0
36620,1.0
36621,1.0
36622,1.0
36623,1.0
36624,1.0
36625,1.0
36626,1.0
36627,1.0
36628,1.0
36629,1.0
36630,1.0
36631,1.0
36632,1.0
36633,1.0
36634,1.0
36635,1.0
36636,1.0
36637,1.0
36638,1.0
36639,1.0
36640,1.0
36641,1.0
36642,1.0
36643,1.0
36644,1.0
36645,1.0
36646,1.0
36647,1.0
36648,1.0
36649,1.0
36650,1.0
36651,1.0
36652,1.0
36653,1.0
36654,1.0
36655,1.0
36656,1.0
36657,1.0
36658,1.0
36659,1.0
36660,1.0
36661,1.0
36662,1.0
36663,1.0
36664,1.0
36665,1.0
36666,1.0
36667,1.0
36668,1.0
36669,1.0
36670,1.0
36671,1.0
36672,1.0
36673,1.0
36674,1.0
36675,1.0
36676,1.0
36677,1.0
36678,1.0
36679,1.0
36680,1.0
36681,1.0
36682,1.0
36683,1.0
36684,1.0
36685,1.0
36686,1.0
36687,1.0
36688,1.0
36921,1.0
36922,1.0
36923,1.0
36924,1.0
36925,1.0
36926,1.0
36927,1.0
36928,1.0
36929,1.0
36930,1.0
36931,1.0
36932,1.0
36933,1.0
36934,1.0
36935,1.0
36936,1.0
36937,1.0
36938,1.0
36939,1.0
36940,1.0
36941,1.0
36942,1.0
36943,1.0
36944,1.0
36945,1.0
36946,1.0
36947,1.0
36948,1.0
36949,1.0
36950,1.0
36951,1.0
36952,1.0
36953,1.0
36954,1.0
36955,1.0
36956,1.0
36957,1.0
36958,1.0
36959,1.0
36960,1.0
36961,1.0
36962,1.0
36963,1.0
36964,1.0
36965,1.0
36966,1.0
36967,1.0
37306,1.0
37307,1.0
37308,1.0
37309,1.0
37310,1.0
37311,1.0
37312,1.0
37313,1.0
37314,1.0
37315,1.0
37316,1.0
37317,1.0
37318,1.0
37319,1.0
37320,1.0
37321,1.0
37322,1.0
37323,1.0
37324,1.0
37325,1.0
37326,1.0
37327,1.0
37328,1.0
37329,1.0
37330,1.0
37331,1.0
37332,1.0
37333,1.0
37334,1.0
37335,1.0
37336,1.0
37337,1.0
37338,1.0
37339,1.0
37340,1.0
37341,1.0
37342,1.0
37343,1.0
37344,1.0
37345,1.0
37346,1.0
37347,1.0
37348,1.0
37349,1.0
37350,1.0
37351,1.0
37352,1.0
37353,1.0
37354,1.0
37355,1.0
37356,1.0
37357,1.0
37358,1.0
37359,1.0
37360,1.0
37361,1.0
37362,1.0
37363,1.0
37364,1.0
37365,1.0
37366,1.0
37367,1.0
37368,1.0
37369,1.0
37370,1.0
37371,1.0
37372,1.0
37373,1.0
37374,1.0
37375,1.0
37891,1.0
37892,1.0
37893,1.0
37894,1.0
37895,1.0
37896,1.0
37897,1.0
37898,1.0
37899,1.0
37900,1.0
37901,1.0
37902,1.0
37903,1.0
37904,1.0
37905,1.0
37906,1.0
37907,1.0
37908,1.0
37909,1.0
37910,1.0
37911,1.0
37912,1.0
37913,1.0
37914,1.0
37915,1.0
37916,1.0
37917,1.0
37918,1.0
37919,1.0
37920,1.0
37921,1.0
37922,1.0
37923,1.0
37924,1.0
37925,1.0
37926,1.0
37927,1.0
37928,1.0
37929,1.0
37930,1.0
37931,1.0
37932,1.0
37933,1.0
37934,1.0
37935,1.0
37936,1.0
37937,1.0
37966,1.0
37967,1.0
37968,1.0
37969,1.0
37970,1.0
37971,1.0
37972,1.0
37973,1.0
37974,1.0
37975,1.0
37976,1.0
37977,1.0
37978,1.0
37979,1.0
37980,1.0
37981,1.0
37982,1.0
37983,1.0
37984,1.0
37985,1.0
37986,1.0
37987,1.0
37988,1.0
37989,1.0
37990,1.0
37991,1.0
37992,1.0
37993,1.0
37994,1.0
37995,1.0
37996,1.0
37997,1.0
37998,1.0
37999,1.0
38000,1.0
38001,1.0
38002,1.0
38003,1.0
38004,1.0
38005,1.0
38006,1.0
38007,1.0
38008,1.0
38009,1.0
38010,1.0
38011,1.0
38012,1.0
38013,1.0
38014,1.0
38015,1.0
38016,1.0
38017,1.0
38018,1.0
38019,1.0
38020,1.0
38021,1.0
38022,1.0
38023,1.0
38024,1.0
38025,1.0
38026,1.0
38027,1.0
38028,1.0
38029,1.0
38030,1.0
38031,1.0
38032,1.0
38033,1.0
38034,1.0
38035,1.0
38048,1.0
38049,1.0
38050,1.0
38051,1.0
38052,1.0
38053,1.0
38054,1.0
38055,1.0
38056,1.0
38057,1.0
38058,1.0
38059,1.0
38060,1.0
38061,1.0
38062,1.0
38063,1.0
38064,1.0
38065,1.0
38066,1.0
38067,1.0
38068,1.0
38069,1.0
38070,1.0
38071,1.0
38072,1.0
38073,1.0
38074,1.0
38075,1.0
38076,1.0
38077,1.0
38078,1.0
38079,1.0
