Minute,Fraction
9399,1.0
9400,1.0
9401,1.0
9453,1.0
9454,1.0
9455,1.0
9456,1.0
9457,1.0
9458,1.0
9459,1.0
9460,1.0
9461,1.0
9462,1.0
9463,1.0
9464,1.0
9465,1.0
9466,1.0
9467,1.0
9468,1.0
9469,1.0
9470,1.0
9471,1.0
9472,1.0
9473,1.0
9474,1.0
9475,1.0
9476,1.0
10950,1.0
10951,1.0
10952,1.0
10953,1.0
10954,1.0
10955,1.0
10956,1.0
10957,1.0
10958,1.0
10959,1.0
10960,1.0
10961,1.0
10962,1.0
10963,1.0
10964,1.0
10965,1.0
10966,1.0
10967,1.0
10968,1.0
10969,1.0
10970,1.0
10971,1.0
10972,1.0
10973,1.0
11322,1.0
11323,1.0
11324,1.0
11325,1.0
11326,1.0
11327,1.0
11328,1.0
11329,1.0
11330,1.0
11331,1.0
11332,1.0
11333,1.0
11334,1.0
11335,1.0
11336,1.0
11337,1.0
11338,1.0
11339,1.0
11340,1.0
11341,1.0
11342,1.0
11343,1.0
11344,1.0
11345,1.0
11396,1.0
11397,1.0
11398,1.0
11399,1.0
11400,1.0
11401,1.0
11402,1.0
11403,1.0
11404,1.0
11405,1.0
11406,1.0
11407,1.0
11408,1.0
11409,1.0
11410,1.0
11411,1.0
11412,1.0
11413,1.0
11414,1.0
11415,1.0
11416,1.0
11417,1.0
11418,1.0
11419,1.0
12174,1.0
12175,1.0
12176,1.0
12177,1.0
12178,1.0
12179,1.0
12180,1.0
12181,1.0
12182,1.0
12183,1.0
12184,1.0
12185,1.0
12186,1.0
12187,1.0
12188,1.0
12189,1.0
12190,1.0
12191,1.0
12192,1.0
12193,1.0
12194,1.0
12195,1.0
12196,1.0
12197,1.0
12813,1.0
12814,1.0
12815,1.0
12816,1.0
12817,1.0
12818,1.0
12819,1.0
12820,1.0
12821,1.0
12822,1.0
12823,1.0
12824,1.0
12825,1.0
12826,1.0
12827,1.0
12828,1.0
12829,1.0
12830,1.0
12831,1.0
12832,1.0
12833,1.0
12834,1.0
12835,1.0
12836,1.0
12887,1.0
12888,1.0
12889,1.0
12890,1.0
12891,1.0
12892,1.0
12893,1.0
12894,1.0
12895,1.0
12896,1.0
12897,1.0
12898,1.0
12899,1.0
12900,1.0
12901,1.0
12902,1.0
12903,1.0
12904,1.0
12905,1.0
12906,1.0
12907,1.0
12908,1.0
12909,1.0
12910,1.0
13866,1.0
13867,1.0
13868,1.0
13869,1.0
13870,1.0
13871,1.0
13872,1.0
13873,1.0
13874,1.0
13875,1.0
13876,1.0
13877,1.0
13878,1.0
13879,1.0
13880,1.0
13881,1.0
13882,1.0
13883,1.0
13884,1.0
13885,1.0
13886,1.0
13887,1.0
13888,1.0
13889,1.0
15301,1.0
15302,1.0
15303,1.0
15304,1.0
15305,1.0
15306,1.0
15307,1.0
15308,1.0
15309,1.0
15310,1.0
15311,1.0
15312,1.0
15313,1.0
15314,1.0
15315,1.0
15316,1.0
15317,1.0
15318,1.0
15319,1.0
15320,1.0
15321,1.0
15322,1.0
15323,1.0
15324,1.0
15507,1.0
15508,1.0
15509,1.0
15510,1.0
15511,1.0
15512,1.0
15513,1.0
15514,1.0
15515,1.0
15516,1.0
15517,1.0
15518,1.0
15519,1.0
15520,1.0
15521,1.0
15522,1.0
15523,1.0
15524,1.0
15525,1.0
15526,1.0
15527,1.0
15528,1.0
15529,1.0
15530,1.0
15582,1.0
15583,1.0
15584,1.0
15585,1.0
15586,1.0
15587,1.0
15588,1.0
15589,1.0
15590,1.0
15591,1.0
15592,1.0
15593,1.0
15594,1.0
15595,1.0
15596,1.0
15597,1.0
15598,1.0
15599,1.0
15600,1.0
15601,1.0
15602,1.0
15603,1.0
15604,1.0
15605,1.0
15656,1.0
15657,1.0
15658,1.0
15659,1.0
15660,1.0
15661,1.0
15662,1.0
15663,1.0
15664,1.0
15665,1.0
15666,1.0
15667,1.0
15668,1.0
15669,1.0
15670,1.0
15671,1.0
15672,1.0
15673,1.0
15674,1.0
15675,1.0
15676,1.0
15677,1.0
15678,1.0
15679,1.0
15730,1.0
15731,1.0
15732,1.0
15733,1.0
15734,1.0
15735,1.0
15736,1.0
15737,1.0
15738,1.0
15739,1.0
15740,1.0
15741,1.0
15742,1.0
15743,1.0
15744,1.0
15745,1.0
15746,1.0
15747,1.0
15748,1.0
15749,1.0
15750,1.0
15751,1.0
15752,1.0
15753,1.0
16471,1.0
16472,1.0
16473,1.0
16474,1.0
16475,1.0
16476,1.0
16477,1.0
16478,1.0
16479,1.0
16480,1.0
16481,1.0
16482,1.0
16483,1.0
16484,1.0
16485,1.0
16486,1.0
16487,1.0
16488,1.0
16489,1.0
16490,1.0
16491,1.0
16492,1.0
16493,1.0
16494,1.0
16545,1.0
16546,1.0
16547,1.0
16548,1.0
16549,1.0
16550,1.0
16551,1.0
16552,1.0
16553,1.0
16554,1.0
16555,1.0
16556,1.0
16557,1.0
16558,1.0
16559,1.0
16560,1.0
16561,1.0
16562,1.0
16563,1.0
16564,1.0
16565,1.0
16566,1.0
16567,1.0
16568,1.0
16984,1.0
16985,1.0
16986,1.0
16987,1.0
16988,1.0
16989,1.0
16990,1.0
16991,1.0
16992,1.0
16993,1.0
16994,1.0
16995,1.0
16996,1.0
16997,1.0
16998,1.0
16999,1.0
17000,1.0
17001,1.0
17002,1.0
17003,1.0
17004,1.0
17005,1.0
17006,1.0
17007,1.0
17008,1.0
17009,1.0
17010,1.0
17011,1.0
17012,1.0
17013,1.0
17014,1.0
17015,1.0
17016,1.0
17017,1.0
17018,1.0
17019,1.0
17020,1.0
17021,1.0
17022,1.0
17023,1.0
17024,1.0
17025,1.0
17026,1.0
17027,1.0
17028,1.0
17029,1.0
17030,1.0
18044,1.0
18045,1.0
18046,1.0
18047,1.0
18048,1.0
18049,1.0
18050,1.0
18051,1.0
18052,1.0
18053,1.0
18054,1.0
18055,1.0
18056,1.0
18057,1.0
18058,1.0
18059,1.0
18060,1.0
18061,1.0
18062,1.0
18063,1.0
18064,1.0
18065,1.0
18066,1.0
18067,1.0
19242,1.0
19243,1.0
19244,1.0
19245,1.0
19246,1.0
19247,1.0
19248,1.0
19249,1.0
19250,1.0
19251,1.0
19252,1.0
19253,1.0
19254,1.0
19255,1.0
19256,1.0
19257,1.0
19258,1.0
19259,1.0
19260,1.0
19261,1.0
19262,1.0
19263,1.0
19264,1.0
19265,1.0
19801,1.0
19802,1.0
19803,1.0
19804,1.0
19805,1.0
19806,1.0
19807,1.0
19808,1.0
19809,1.0
19810,1.0
19811,1.0
19812,1.0
19813,1.0
19814,1.0
19815,1.0
19816,1.0
19817,1.0
19818,1.0
19819,1.0
19820,1.0
19821,1.0
19822,1.0
19823,1.0
19824,1.0
20748,1.0
20749,1.0
20750,1.0
20751,1.0
20752,1.0
20753,1.0
20754,1.0
20755,1.0
20756,1.0
20757,1.0
20758,1.0
20759,1.0
20760,1.0
20761,1.0
20762,1.0
20763,1.0
20764,1.0
20765,1.0
20766,1.0
20767,1.0
20768,1.0
20769,1.0
20770,1.0
20771,1.0
22197,1.0
22198,1.0
22199,1.0
22200,1.0
22201,1.0
22202,1.0
22203,1.0
22204,1.0
22205,1.0
22206,1.0
22207,1.0
22208,1.0
22209,1.0
22210,1.0
22211,1.0
22212,1.0
22213,1.0
22214,1.0
22215,1.0
22216,1.0
22217,1.0
22218,1.0
22219,1.0
22220,1.0
22271,1.0
22272,1.0
22273,1.0
22274,1.0
22275,1.0
22276,1.0
22277,1.0
22278,1.0
22279,1.0
22280,1.0
22281,1.0
22282,1.0
22283,1.0
22284,1.0
22285,1.0
22286,1.0
22287,1.0
22288,1.0
22289,1.0
22290,1.0
22291,1.0
22292,1.0
22293,1.0
22294,1.0
23289,1.0
23290,1.0
23291,1.0
23292,1.0
23293,1.0
23294,1.0
23295,1.0
23296,1.0
23297,1.0
23298,1.0
23299,1.0
23300,1.0
23301,1.0
23302,1.0
23303,1.0
23304,1.0
23305,1.0
23306,1.0
23307,1.0
23308,1.0
23309,1.0
23310,1.0
23311,1.0
23312,1.0
23472,1.0
23473,1.0
23474,1.0
23475,1.0
23476,1.0
23477,1.0
23478,1.0
23479,1.0
23480,1.0
23481,1.0
23482,1.0
23483,1.0
23484,1.0
23485,1.0
23486,1.0
23487,1.0
23488,1.0
23489,1.0
23490,1.0
23491,1.0
23492,1.0
23493,1.0
23494,1.0
23495,1.0
23546,1.0
23547,1.0
23548,1.0
23549,1.0
23550,1.0
23551,1.0
23552,1.0
23553,1.0
23554,1.0
23555,1.0
23556,1.0
23557,1.0
23558,1.0
23559,1.0
23560,1.0
23561,1.0
23562,1.0
23563,1.0
23564,1.0
23565,1.0
23566,1.0
23567,1.0
23568,1.0
23569,1.0
23620,1.0
23621,1.0
23622,1.0
23623,1.0
23624,1.0
23625,1.0
23626,1.0
23627,1.0
23628,1.0
23629,1.0
23630,1.0
23631,1.0
23632,1.0
23633,1.0
23634,1.0
23635,1.0
23636,1.0
23637,1.0
23638,1.0
23639,1.0
23640,1.0
23641,1.0
23642,1.0
23643,1.0
24053,1.0
24054,1.0
24055,1.0
24056,1.0
24057,1.0
24058,1.0
24059,1.0
24060,1.0
24061,1.0
24062,1.0
24063,1.0
24064,1.0
24065,1.0
24066,1.0
24067,1.0
24068,1.0
24069,1.0
24070,1.0
24071,1.0
24072,1.0
24073,1.0
24074,1.0
24075,1.0
24076,1.0
25018,1.0
25019,1.0
25020,1.0
25021,1.0
25022,1.0
25023,1.0
25024,1.0
25025,1.0
25026,1.0
25027,1.0
25028,1.0
25029,1.0
25030,1.0
25031,1.0
25032,1.0
25033,1.0
25034,1.0
25035,1.0
25036,1.0
25037,1.0
25038,1.0
25039,1.0
25040,1.0
25041,1.0
26425,1.0
26426,1.0
26427,1.0
26428,1.0
26429,1.0
26430,1.0
26431,1.0
26432,1.0
26433,1.0
26434,1.0
26435,1.0
26436,1.0
26437,1.0
26438,1.0
26439,1.0
26440,1.0
26441,1.0
26442,1.0
26443,1.0
26444,1.0
26445,1.0
26446,1.0
26447,1.0
26448,1.0
32426,1.0
32427,1.0
32428,1.0
32429,1.0
32430,1.0
32431,1.0
32432,1.0
32433,1.0
32434,1.0
32435,1.0
32436,1.0
32437,1.0
32438,1.0
32439,1.0
32440,1.0
32441,1.0
32442,1.0
32443,1.0
32444,1.0
32445,1.0
32446,1.0
32447,1.0
32448,1.0
32449,1.0
33549,1.0
33550,1.0
33551,1.0
33552,1.0
33553,1.0
33554,1.0
33555,1.0
33556,1.0
33557,1.0
33558,1.0
33559,1.0
33560,1.0
33561,1.0
33562,1.0
33563,1.0
33564,1.0
33565,1.0
33566,1.0
33567,1.0
33568,1.0
33569,1.0
33570,1.0
33571,1.0
33572,1.0
33573,1.0
33574,1.0
33575,1.0
33576,1.0
33577,1.0
33578,1.0
33579,1.0
33580,1.0
33581,1.0
33582,1.0
33583,1.0
33584,1.0
33585,1.0
33586,1.0
33587,1.0
33588,1.0
33589,1.0
33590,1.0
33591,1.0
33592,1.0
33593,1.0
33594,1.0
33595,1.0
33786,1.0
33787,1.0
33788,1.0
33789,1.0
33790,1.0
33791,1.0
33792,1.0
33793,1.0
33794,1.0
33795,1.0
33796,1.0
33797,1.0
33798,1.0
33799,1.0
33800,1.0
33801,1.0
33802,1.0
33803,1.0
33804,1.0
33805,1.0
33806,1.0
33807,1.0
33808,1.0
33809,1.0
33842,1.0
33843,1.0
33844,1.0
33845,1.0
33846,1.0
33847,1.0
33848,1.0
33849,1.0
33850,1.0
33851,1.0
33852,1.0
33853,1.0
33854,1.0
33855,1.0
33856,1.0
33857,1.0
33858,1.0
33859,1.0
33860,1.0
33861,1.0
33862,1.0
33863,1.0
33864,1.0
33865,1.0
33916,1.0
33917,1.0
33918,1.0
33919,1.0
33920,1.0
33921,1.0
33922,1.0
33923,1.0
33924,1.0
33925,1.0
33926,1.0
33927,1.0
33928,1.0
33929,1.0
33930,1.0
33931,1.0
33932,1.0
33933,1.0
33934,1.0
33935,1.0
33936,1.0
33937,1.0
33938,1.0
33939,1.0
34201,1.0
34202,1.0
34203,1.0
34204,1.0
34205,1.0
34206,1.0
34207,1.0
34208,1.0
34209,1.0
34210,1.0
34211,1.0
34212,1.0
34213,1.0
34214,1.0
34215,1.0
34216,1.0
34217,1.0
34218,1.0
34219,1.0
34220,1.0
34221,1.0
34222,1.0
34223,1.0
34224,1.0
34225,1.0
34226,1.0
34227,1.0
34228,1.0
34229,1.0
34230,1.0
34231,1.0
34232,1.0
34233,1.0
34234,1.0
34235,1.0
34236,1.0
34237,1.0
34238,1.0
34239,1.0
34240,1.0
34241,1.0
34242,1.0
34243,1.0
34244,1.0
34245,1.0
34246,1.0
34247,1.0
40824,1.0
40825,1.0
40826,1.0
40827,1.0
40828,1.0
40829,1.0
40830,1.0
40831,1.0
40832,1.0
40833,1.0
40834,1.0
40835,1.0
40836,1.0
40837,1.0
40838,1.0
40839,1.0
40840,1.0
40841,1.0
40842,1.0
40843,1.0
40844,1.0
40845,1.0
40846,1.0
40847,1.0
40848,1.0
40849,1.0
40850,1.0
40851,1.0
40852,1.0
40853,1.0
40854,1.0
40855,1.0
40856,1.0
40857,1.0
40858,1.0
40859,1.0
40860,1.0
40861,1.0
40862,1.0
40863,1.0
40864,1.0
40865,1.0
40866,1.0
40867,1.0
40868,1.0
40869,1.0
40870,1.0
40871,1.0
40872,1.0
40873,1.0
40874,1.0
40875,1.0
40876,1.0
40877,1.0
40878,1.0
40879,1.0
40880,1.0
40881,1.0
40882,1.0
40883,1.0
40884,1.0
40885,1.0
40886,1.0
40887,1.0
40888,1.0
40889,1.0
40890,1.0
40891,1.0
40892,1.0
40893,1.0
40898,1.0
40899,1.0
40900,1.0
40901,1.0
40902,1.0
40903,1.0
40904,1.0
40905,1.0
40906,1.0
40907,1.0
40908,1.0
40909,1.0
40910,1.0
40911,1.0
40912,1.0
40913,1.0
40914,1.0
40915,1.0
40916,1.0
40917,1.0
40918,1.0
40919,1.0
40920,1.0
40921,1.0
40922,1.0
40923,1.0
40924,1.0
40925,1.0
40926,1.0
40927,1.0
40928,1.0
40929,1.0
40930,1.0
40931,1.0
40932,1.0
40933,1.0
40934,1.0
40935,1.0
40936,1.0
40937,1.0
40938,1.0
40939,1.0
40940,1.0
40941,1.0
40942,1.0
40943,1.0
40944,1.0
40945,1.0
40946,1.0
40947,1.0
40948,1.0
40949,1.0
40950,1.0
40951,1.0
40952,1.0
40953,1.0
40954,1.0
40955,1.0
40956,1.0
40957,1.0
40958,1.0
40959,1.0
40960,1.0
40961,1.0
40962,1.0
40963,1.0
40964,1.0
40965,1.0
40966,1.0
40967,1.0
40992,1.0
40993,1.0
40994,1.0
40995,1.0
40996,1.0
40997,1.0
40998,1.0
40999,1.0
41000,1.0
41001,1.0
41002,1.0
41003,1.0
41004,1.0
41005,1.0
41006,1.0
41007,1.0
41008,1.0
41009,1.0
41010,1.0
41011,1.0
41012,1.0
41013,1.0
41014,1.0
41015,1.0
41016,1.0
41017,1.0
41018,1.0
41019,1.0
41020,1.0
41021,1.0
41022,1.0
41023,1.0
41024,1.0
41025,1.0
41026,1.0
41027,1.0
41028,1.0
41029,1.0
41030,1.0
41031,1.0
41032,1.0
41033,1.0
41034,1.0
41035,1.0
41036,1.0
41037,1.0
41038,1.0
41162,1.0
41163,1.0
41164,1.0
41165,1.0
41166,1.0
41167,1.0
41168,1.0
41169,1.0
41170,1.0
41171,1.0
41172,1.0
41173,1.0
41174,1.0
41175,1.0
41176,1.0
41177,1.0
41178,1.0
41179,1.0
41180,1.0
41181,1.0
41182,1.0
41183,1.0
41184,1.0
41185,1.0
41236,1.0
41237,1.0
41238,1.0
41239,1.0
41240,1.0
41241,1.0
41242,1.0
41243,1.0
41244,1.0
41245,1.0
41246,1.0
41247,1.0
41248,1.0
41249,1.0
41250,1.0
41251,1.0
41252,1.0
41253,1.0
41254,1.0
41255,1.0
41256,1.0
41257,1.0
41258,1.0
41259,1.0
41538,1.0
41539,1.0
41540,1.0
41541,1.0
41542,1.0
41543,1.0
41544,1.0
41545,1.0
41546,1.0
41547,1.0
41548,1.0
41549,1.0
41550,1.0
41551,1.0
41552,1.0
41553,1.0
41554,1.0
41555,1.0
41556,1.0
41557,1.0
41558,1.0
41559,1.0
41560,1.0
41561,1.0
44067,1.0
44068,1.0
44069,1.0
44070,1.0
44071,1.0
44072,1.0
44073,1.0
44074,1.0
44075,1.0
44076,1.0
44077,1.0
44078,1.0
44079,1.0
44080,1.0
44081,1.0
44082,1.0
44083,1.0
44084,1.0
44085,1.0
44086,1.0
44087,1.0
44088,1.0
44089,1.0
44090,1.0
47867,1.0
47868,1.0
47869,1.0
47870,1.0
47871,1.0
47872,1.0
47873,1.0
47874,1.0
47875,1.0
47876,1.0
47877,1.0
47878,1.0
47879,1.0
47880,1.0
47881,1.0
47882,1.0
47883,1.0
47884,1.0
47885,1.0
47886,1.0
47887,1.0
47888,1.0
47889,1.0
47890,1.0
48163,1.0
48164,1.0
48165,1.0
48166,1.0
48167,1.0
48168,1.0
48169,1.0
48170,1.0
48171,1.0
48172,1.0
48173,1.0
48174,1.0
48175,1.0
48176,1.0
48177,1.0
48178,1.0
48179,1.0
48180,1.0
48181,1.0
48182,1.0
48183,1.0
48184,1.0
48185,1.0
48186,1.0
48187,1.0
48188,1.0
48189,1.0
48190,1.0
48191,1.0
48192,1.0
48193,1.0
48194,1.0
48195,1.0
48196,1.0
48197,1.0
48198,1.0
48199,1.0
48200,1.0
48201,1.0
48202,1.0
48203,1.0
48204,1.0
48205,1.0
48206,1.0
48207,1.0
48208,1.0
48209,1.0
50851,1.0
50852,1.0
50853,1.0
50854,1.0
50855,1.0
50856,1.0
50857,1.0
50858,1.0
50859,1.0
50860,1.0
50861,1.0
50862,1.0
50863,1.0
50864,1.0
50865,1.0
50866,1.0
50867,1.0
50868,1.0
50869,1.0
50870,1.0
50871,1.0
50872,1.0
50873,1.0
50874,1.0
50960,1.0
50961,1.0
50962,1.0
50963,1.0
50964,1.0
50965,1.0
50966,1.0
50967,1.0
50968,1.0
50969,1.0
50970,1.0
50971,1.0
50972,1.0
50973,1.0
50974,1.0
50975,1.0
50976,1.0
50977,1.0
50978,1.0
50979,1.0
50980,1.0
50981,1.0
50982,1.0
50983,1.0
50984,1.0
50985,1.0
50986,1.0
50987,1.0
50988,1.0
50989,1.0
50990,1.0
50991,1.0
50992,1.0
50993,1.0
50994,1.0
50995,1.0
50996,1.0
50997,1.0
50998,1.0
50999,1.0
51000,1.0
51001,1.0
51002,1.0
51003,1.0
51004,1.0
51005,1.0
51006,1.0
51203,1.0
51204,1.0
51205,1.0
51206,1.0
51207,1.0
51208,1.0
51209,1.0
51210,1.0
51211,1.0
51212,1.0
51213,1.0
51214,1.0
51215,1.0
51216,1.0
51217,1.0
51218,1.0
51219,1.0
51220,1.0
51221,1.0
51222,1.0
51223,1.0
51224,1.0
51225,1.0
51226,1.0
51633,1.0
51634,1.0
51635,1.0
51636,1.0
51637,1.0
51638,1.0
51639,1.0
51640,1.0
51641,1.0
51642,1.0
51643,1.0
51644,1.0
51645,1.0
51646,1.0
51647,1.0
51648,1.0
51649,1.0
51650,1.0
51651,1.0
51652,1.0
51653,1.0
51654,1.0
51655,1.0
51656,1.0
51707,1.0
51708,1.0
51709,1.0
51710,1.0
51711,1.0
51712,1.0
51713,1.0
51714,1.0
51715,1.0
51716,1.0
51717,1.0
51718,1.0
51719,1.0
51720,1.0
51721,1.0
51722,1.0
51723,1.0
51724,1.0
51725,1.0
51726,1.0
51727,1.0
51728,1.0
51729,1.0
51730,1.0
53005,1.0
53006,1.0
53007,1.0
53008,1.0
53009,1.0
53010,1.0
53011,1.0
53012,1.0
53013,1.0
53014,1.0
53015,1.0
53016,1.0
53017,1.0
53018,1.0
53019,1.0
53020,1.0
53021,1.0
53022,1.0
53023,1.0
53024,1.0
53025,1.0
53026,1.0
53027,1.0
53028,1.0
56110,1.0
56111,1.0
56112,1.0
56113,1.0
56114,1.0
56115,1.0
56116,1.0
56117,1.0
56118,1.0
56119,1.0
56120,1.0
56121,1.0
56122,1.0
56123,1.0
56124,1.0
56125,1.0
56126,1.0
56127,1.0
56128,1.0
56129,1.0
56130,1.0
56131,1.0
56132,1.0
56133,1.0
56184,1.0
56185,1.0
56186,1.0
56187,1.0
56188,1.0
56189,1.0
56190,1.0
56191,1.0
56192,1.0
56193,1.0
56194,1.0
56195,1.0
56196,1.0
56197,1.0
56198,1.0
56199,1.0
56200,1.0
56201,1.0
56202,1.0
56203,1.0
56204,1.0
56205,1.0
56206,1.0
56207,1.0
56949,1.0
56950,1.0
56951,1.0
56952,1.0
56953,1.0
56954,1.0
56955,1.0
56956,1.0
56957,1.0
56958,1.0
56959,1.0
56960,1.0
56961,1.0
56962,1.0
56963,1.0
56964,1.0
56965,1.0
56966,1.0
56967,1.0
56968,1.0
56969,1.0
56970,1.0
56971,1.0
56972,1.0
57367,1.0
57368,1.0
57369,1.0
57370,1.0
57371,1.0
57372,1.0
57373,1.0
57374,1.0
57375,1.0
57376,1.0
57377,1.0
57378,1.0
57379,1.0
57380,1.0
57381,1.0
57382,1.0
57383,1.0
57384,1.0
57385,1.0
57386,1.0
57387,1.0
57388,1.0
57389,1.0
57390,1.0
57625,1.0
57626,1.0
57627,1.0
57628,1.0
57629,1.0
57630,1.0
57631,1.0
57632,1.0
57633,1.0
57634,1.0
57635,1.0
57636,1.0
57637,1.0
57638,1.0
57639,1.0
57640,1.0
57641,1.0
57642,1.0
57643,1.0
57644,1.0
57645,1.0
57646,1.0
57647,1.0
57648,1.0
57699,1.0
57700,1.0
57701,1.0
57702,1.0
57703,1.0
57704,1.0
57705,1.0
57706,1.0
57707,1.0
57708,1.0
57709,1.0
57710,1.0
57711,1.0
57712,1.0
57713,1.0
57714,1.0
57715,1.0
57716,1.0
57717,1.0
57718,1.0
57719,1.0
57720,1.0
57721,1.0
57722,1.0
58283,1.0
58284,1.0
58285,1.0
58286,1.0
58287,1.0
58288,1.0
58289,1.0
58290,1.0
58291,1.0
58292,1.0
58293,1.0
58294,1.0
58295,1.0
58296,1.0
58297,1.0
58298,1.0
58299,1.0
58300,1.0
58301,1.0
58302,1.0
58303,1.0
58304,1.0
58305,1.0
58306,1.0
59799,1.0
59800,1.0
59801,1.0
59802,1.0
59803,1.0
59804,1.0
59805,1.0
59806,1.0
59807,1.0
59808,1.0
59809,1.0
59810,1.0
59811,1.0
59812,1.0
59813,1.0
59814,1.0
59815,1.0
59816,1.0
59817,1.0
59818,1.0
59819,1.0
59820,1.0
59821,1.0
59822,1.0
59823,1.0
59824,1.0
59825,1.0
59826,1.0
59827,1.0
59828,1.0
59829,1.0
59830,1.0
59831,1.0
59832,1.0
59833,1.0
59834,1.0
59835,1.0
59836,1.0
59837,1.0
59838,1.0
59839,1.0
59840,1.0
59841,1.0
59842,1.0
59843,1.0
59844,1.0
59845,1.0
60979,1.0
60980,1.0
60981,1.0
60982,1.0
60983,1.0
60984,1.0
60985,1.0
60986,1.0
60987,1.0
60988,1.0
60989,1.0
60990,1.0
